bpm	107
49	0.150	5	0	5	0	0	0	
49	0.150	0	0	0	0	1	0	
49	0.150	5	1	5	2	0	0	
49	0.150	0	1	0	2	0	0	
50	0.150	5	0	5	0	1	0	
50	0.300	5	1	5	5	0	0	
50	0.300	5	0	5	0	1	0	
50	0.300	5	1	5	5	0	0	
50	0.150	0	0	0	0	1	0	
50	0.150	5	0	5	0	0	0	
50	0.150	0	0	0	0	1	0	
50	0.150	5	1	5	5	0	0	
50	0.300	5	0	5	0	1	0	
50	0.300	5	1	5	5	0	0	
51	0.300	8	0	5	0	1	0	
51	0.300	5	1	5	5	0	0	
51	0.300	5	0	5	0	1	0	
51	0.300	5	1	5	5	0	0	
51	0.150	0	0	0	0	1	0	
51	0.150	5	0	5	0	0	0	
51	0.150	0	0	0	0	1	0	
51	0.150	5	1	5	5	0	0	
51	0.300	5	0	5	0	1	0	
51	0.300	5	1	5	5	0	0	
52	0.300	5	0	5	0	1	0	
52	0.300	5	1	5	5	0	0	
52	0.300	5	0	5	0	1	0	
52	0.300	5	1	5	5	0	0	
52	0.150	0	0	0	0	1	0	
52	0.150	5	0	5	0	0	0	
52	0.150	0	0	0	0	1	0	
52	0.150	5	1	5	5	0	0	
52	0.300	5	0	5	0	1	0	
52	0.300	5	1	5	5	0	0	
53	0.300	5	0	5	0	1	0	
53	0.300	5	1	5	5	0	0	
53	0.300	5	0	5	0	1	0	
53	0.300	5	1	5	5	0	0	
53	0.300	5	0	5	0	0	0	
53	0.300	5	1	5	5	0	0	
53	0.300	5	0	5	0	1	0	
53	0.300	5	1	5	2	0	0	
53	0.150	0	1	0	2	0	0	
54	0.150	5	0	5	0	1	0	
54	0.300	5	1	5	5	0	0	
54	0.300	5	0	5	0	1	0	
54	0.300	5	1	5	5	0	0	
54	0.150	0	0	0	0	1	0	
54	0.150	5	0	5	0	0	0	
54	0.150	0	0	0	0	1	0	
54	0.150	5	1	5	5	0	0	
54	0.300	5	0	5	0	1	0	
54	0.300	5	1	5	5	0	0	
55	0.300	8	0	5	0	1	0	
55	0.300	5	1	5	5	0	0	
55	0.300	5	0	5	0	1	0	
55	0.300	5	1	5	5	0	0	
55	0.300	5	0	5	0	0	0	
55	0.300	5	1	5	5	0	0	
55	0.300	5	0	5	0	1	0	
55	0.300	5	1	5	5	0	0	
56	0.300	5	0	5	0	1	0	
56	0.300	5	1	5	5	0	0	
56	0.300	5	0	5	0	1	0	
56	0.300	5	1	5	5	0	0	
56	0.300	5	0	5	0	0	0	
56	0.300	5	1	5	5	0	0	
56	0.300	5	0	5	0	1	0	
56	0.300	5	1	5	5	0	0	
57	0.300	5	0	5	0	1	0	
57	0.300	5	1	5	5	0	0	
57	0.300	5	0	5	0	1	0	
57	0.300	5	1	5	5	0	0	
57	0.300	5	0	5	0	0	0	
57	0.300	5	1	5	5	0	0	
57	0.300	5	0	5	0	1	0	
57	0.300	5	1	5	5	0	0	
58	0.300	5	0	5	0	1	0	
58	0.300	5	1	5	5	0	0	
58	0.300	5	0	5	0	1	0	
58	0.300	5	1	5	5	0	0	
58	0.300	5	0	5	0	0	0	
58	0.300	5	1	5	5	0	0	
58	0.300	5	0	5	0	1	0	
58	0.150	0	1	0	5	0	0	
58	0.150	5	0	5	0	0	0	
58	0.150	0	1	0	5	0	0	
59	0.150	8	0	5	0	1	0	
